cty_fips,county,year,labor_force,employed,unemployed
37177,"Tyrrell County, NC",2005,"2,185","2,025",160
37179,"Union County, NC",2005,"82,302","78,628","3,674"
37181,"Vance County, NC",2005,"18,976","17,350","1,626"
37183,"Wake County, NC",2005,"403,861","387,342","16,519"
37185,"Warren County, NC",2005,"8,015","7,449",566
37187,"Washington County, NC",2005,"6,111","5,705",406
37189,"Watauga County, NC",2005,"23,171","22,252",919
37191,"Wayne County, NC",2005,"51,135","48,460","2,675"
37193,"Wilkes County, NC",2005,"32,852","30,991","1,861"
37195,"Wilson County, NC",2005,"38,996","35,893","3,103"
37197,"Yadkin County, NC",2005,"19,164","18,279",885
37199,"Yancey County, NC",2005,"7,870","7,306",564
38001,"Adams County, ND",2005,"1,312","1,269",43
38003,"Barnes County, ND",2005,"6,046","5,838",208
38005,"Benson County, ND",2005,"2,794","2,637",157
38007,"Billings County, ND",2005,504,490,14
38009,"Bottineau County, ND",2005,"3,511","3,369",142
38011,"Bowman County, ND",2005,"1,732","1,691",41
38013,"Burke County, ND",2005,"1,023",996,27
38015,"Burleigh County, ND",2005,"44,286","43,032","1,254"
38017,"Cass County, ND",2005,"82,230","80,023","2,207"
38019,"Cavalier County, ND",2005,"2,146","2,067",79
38021,"Dickey County, ND",2005,"2,962","2,881",81
38023,"Divide County, ND",2005,980,948,32
38025,"Dunn County, ND",2005,"1,730","1,672",58
38027,"Eddy County, ND",2005,"1,342","1,267",75
38029,"Emmons County, ND",2005,"1,854","1,757",97
38031,"Foster County, ND",2005,"1,775","1,721",54
38033,"Golden Valley County, ND",2005,911,882,29
38035,"Grand Forks County, ND",2005,"38,089","36,881","1,208"
38037,"Grant County, ND",2005,"1,255","1,205",50
38039,"Griggs County, ND",2005,"1,385","1,345",40
38041,"Hettinger County, ND",2005,"1,190","1,146",44
38043,"Kidder County, ND",2005,"1,222","1,162",60
38045,"LaMoure County, ND",2005,"2,261","2,186",75
38047,"Logan County, ND",2005,933,899,34
38049,"McHenry County, ND",2005,"2,783","2,627",156
38051,"McIntosh County, ND",2005,"1,462","1,420",42
38053,"McKenzie County, ND",2005,"2,692","2,593",99
38055,"McLean County, ND",2005,"4,615","4,389",226
38057,"Mercer County, ND",2005,"4,577","4,370",207
38059,"Morton County, ND",2005,"14,527","14,009",518
38061,"Mountrail County, ND",2005,"2,991","2,814",177
38063,"Nelson County, ND",2005,"1,696","1,625",71
38065,"Oliver County, ND",2005,"1,097","1,045",52
38067,"Pembina County, ND",2005,"4,156","3,886",270
38069,"Pierce County, ND",2005,"1,951","1,861",90
38071,"Ramsey County, ND",2005,"6,011","5,781",230
38073,"Ransom County, ND",2005,"3,093","2,996",97
38075,"Renville County, ND",2005,"1,300","1,260",40
38077,"Richland County, ND",2005,"9,047","8,742",305
38079,"Rolette County, ND",2005,"5,211","4,725",486
38081,"Sargent County, ND",2005,"2,432","2,367",65
38083,"Sheridan County, ND",2005,746,703,43
38085,"Sioux County, ND",2005,"1,337","1,246",91
38087,"Slope County, ND",2005,526,514,12
38089,"Stark County, ND",2005,"13,426","13,033",393
38091,"Steele County, ND",2005,"1,151","1,120",31
38093,"Stutsman County, ND",2005,"11,672","11,303",369
38095,"Towner County, ND",2005,"1,269","1,206",63
38097,"Traill County, ND",2005,"4,235","4,076",159
38099,"Walsh County, ND",2005,"5,895","5,613",282
38101,"Ward County, ND",2005,"28,271","27,290",981
38103,"Wells County, ND",2005,"2,200","2,095",105
38105,"Williams County, ND",2005,"11,706","11,439",267
39001,"Adams County, OH",2005,"13,131","12,015","1,116"
39003,"Allen County, OH",2005,"52,706","49,415","3,291"
39005,"Ashland County, OH",2005,"27,136","25,384","1,752"
39007,"Ashtabula County, OH",2005,"50,594","46,872","3,722"
39009,"Athens County, OH",2005,"30,032","28,052","1,980"
39011,"Auglaize County, OH",2005,"26,238","25,028","1,210"
39013,"Belmont County, OH",2005,"32,494","30,344","2,150"
39015,"Brown County, OH",2005,"22,047","20,504","1,543"
39017,"Butler County, OH",2005,"186,502","176,383","10,119"
39019,"Carroll County, OH",2005,"14,150","13,178",972
39021,"Champaign County, OH",2005,"20,848","19,638","1,210"
39023,"Clark County, OH",2005,"70,529","65,964","4,565"
39025,"Clermont County, OH",2005,"104,576","98,800","5,776"
39027,"Clinton County, OH",2005,"22,687","21,416","1,271"
39029,"Columbiana County, OH",2005,"53,636","49,745","3,891"
39031,"Coshocton County, OH",2005,"18,109","16,583","1,526"
39033,"Crawford County, OH",2005,"22,847","21,295","1,552"
39035,"Cuyahoga County, OH",2005,"654,861","619,785","35,076"
39037,"Darke County, OH",2005,"28,345","26,653","1,692"
39039,"Defiance County, OH",2005,"20,579","19,298","1,281"
39041,"Delaware County, OH",2005,"83,514","79,828","3,686"
39043,"Erie County, OH",2005,"42,843","40,061","2,782"
39045,"Fairfield County, OH",2005,"73,172","69,143","4,029"
39047,"Fayette County, OH",2005,"15,939","14,998",941
39049,"Franklin County, OH",2005,"601,304","569,067","32,237"
39051,"Fulton County, OH",2005,"23,151","21,702","1,449"
39053,"Gallia County, OH",2005,"14,112","13,069","1,043"
39055,"Geauga County, OH",2005,"50,378","48,208","2,170"
39057,"Greene County, OH",2005,"77,375","72,943","4,432"
39059,"Guernsey County, OH",2005,"20,036","18,558","1,478"
39061,"Hamilton County, OH",2005,"419,952","396,252","23,700"
39063,"Hancock County, OH",2005,"40,240","38,199","2,041"
39065,"Hardin County, OH",2005,"16,247","15,265",982
39067,"Harrison County, OH",2005,"7,531","7,030",501
39069,"Henry County, OH",2005,"15,891","14,885","1,006"
39071,"Highland County, OH",2005,"20,973","19,704","1,269"
39073,"Hocking County, OH",2005,"13,850","12,783","1,067"
39075,"Holmes County, OH",2005,"19,868","19,056",812
39077,"Huron County, OH",2005,"30,269","27,892","2,377"
39079,"Jackson County, OH",2005,"15,864","14,667","1,197"
39081,"Jefferson County, OH",2005,"31,747","29,298","2,449"
39083,"Knox County, OH",2005,"30,265","28,521","1,744"
39085,"Lake County, OH",2005,"129,690","123,744","5,946"
39087,"Lawrence County, OH",2005,"28,685","26,903","1,782"
39089,"Licking County, OH",2005,"81,708","76,862","4,846"
39091,"Logan County, OH",2005,"24,671","23,355","1,316"
39093,"Lorain County, OH",2005,"151,819","143,928","7,891"
39095,"Lucas County, OH",2005,"224,694","209,027","15,667"
39097,"Madison County, OH",2005,"19,828","18,647","1,181"
39099,"Mahoning County, OH",2005,"119,944","111,451","8,493"
39101,"Marion County, OH",2005,"32,193","30,160","2,033"
39103,"Medina County, OH",2005,"91,736","87,733","4,003"
39105,"Meigs County, OH",2005,"9,068","8,153",915
39107,"Mercer County, OH",2005,"23,806","22,826",980
39109,"Miami County, OH",2005,"54,855","51,691","3,164"
39111,"Monroe County, OH",2005,"5,483","4,741",742
39113,"Montgomery County, OH",2005,"272,233","254,552","17,681"
39115,"Morgan County, OH",2005,"6,213","5,580",633
39117,"Morrow County, OH",2005,"17,738","16,597","1,141"
39119,"Muskingum County, OH",2005,"40,214","36,782","3,432"
39121,"Noble County, OH",2005,"5,907","5,412",495
39123,"Ottawa County, OH",2005,"21,855","20,137","1,718"
39125,"Paulding County, OH",2005,"10,750","10,164",586
39127,"Perry County, OH",2005,"16,652","15,253","1,399"
39129,"Pickaway County, OH",2005,"24,055","22,335","1,720"
39131,"Pike County, OH",2005,"10,740","9,632","1,108"
39133,"Portage County, OH",2005,"89,469","84,319","5,150"
39135,"Preble County, OH",2005,"21,776","20,470","1,306"
39137,"Putnam County, OH",2005,"17,744","16,788",956
39139,"Richland County, OH",2005,"62,761","58,534","4,227"
39141,"Ross County, OH",2005,"34,771","32,180","2,591"
39143,"Sandusky County, OH",2005,"33,362","31,242","2,120"
39145,"Scioto County, OH",2005,"32,205","29,355","2,850"
39147,"Seneca County, OH",2005,"31,390","29,442","1,948"
39149,"Shelby County, OH",2005,"27,581","26,248","1,333"
39151,"Stark County, OH",2005,"190,370","177,864","12,506"
39153,"Summit County, OH",2005,"291,058","273,787","17,271"
39155,"Trumbull County, OH",2005,"105,645","98,291","7,354"
39157,"Tuscarawas County, OH",2005,"47,366","44,603","2,763"
39159,"Union County, OH",2005,"24,483","23,232","1,251"
39161,"Van Wert County, OH",2005,"15,105","14,307",798
39163,"Vinton County, OH",2005,"5,635","5,161",474
39165,"Warren County, OH",2005,"103,976","98,874","5,102"
39167,"Washington County, OH",2005,"32,614","30,618","1,996"
39169,"Wayne County, OH",2005,"61,120","58,018","3,102"
39171,"Williams County, OH",2005,"19,597","18,369","1,228"
39173,"Wood County, OH",2005,"67,891","63,983","3,908"
39175,"Wyandot County, OH",2005,"13,035","12,259",776
40001,"Adair County, OK",2005,"9,943","9,465",478
40003,"Alfalfa County, OK",2005,"2,323","2,222",101
40005,"Atoka County, OK",2005,"5,553","5,260",293
40007,"Beaver County, OK",2005,"2,890","2,796",94
40009,"Beckham County, OK",2005,"9,653","9,354",299
40011,"Blaine County, OK",2005,"4,824","4,589",235
40013,"Bryan County, OK",2005,"19,362","18,623",739
40015,"Caddo County, OK",2005,"12,077","11,398",679
40017,"Canadian County, OK",2005,"51,178","49,306","1,872"
40019,"Carter County, OK",2005,"23,547","22,513","1,034"
40021,"Cherokee County, OK",2005,"20,757","19,840",917
40023,"Choctaw County, OK",2005,"6,466","6,101",365
40025,"Cimarron County, OK",2005,"1,320","1,274",46
40027,"Cleveland County, OK",2005,"118,305","113,795","4,510"
40029,"Coal County, OK",2005,"2,218","2,062",156
40031,"Comanche County, OK",2005,"45,272","43,231","2,041"
40033,"Cotton County, OK",2005,"3,301","3,178",123
40035,"Craig County, OK",2005,"6,638","6,340",298
40037,"Creek County, OK",2005,"32,063","30,248","1,815"
40039,"Custer County, OK",2005,"13,463","13,030",433
40041,"Delaware County, OK",2005,"17,197","16,390",807
40043,"Dewey County, OK",2005,"2,366","2,287",79
40045,"Ellis County, OK",2005,"2,129","2,066",63
40047,"Garfield County, OK",2005,"28,304","27,291","1,013"
40049,"Garvin County, OK",2005,"13,174","12,636",538
40051,"Grady County, OK",2005,"23,447","22,385","1,062"
40053,"Grant County, OK",2005,"2,422","2,333",89
40055,"Greer County, OK",2005,"2,082","1,964",118
40057,"Harmon County, OK",2005,"1,359","1,307",52
40059,"Harper County, OK",2005,"1,815","1,761",54
40061,"Haskell County, OK",2005,"5,255","5,016",239
40063,"Hughes County, OK",2005,"5,132","4,762",370
40065,"Jackson County, OK",2005,"12,225","11,749",476
40067,"Jefferson County, OK",2005,"2,246","2,129",117
40069,"Johnston County, OK",2005,"4,850","4,624",226
40071,"Kay County, OK",2005,"20,926","19,744","1,182"
40073,"Kingfisher County, OK",2005,"7,642","7,395",247
40075,"Kiowa County, OK",2005,"4,052","3,865",187
40077,"Latimer County, OK",2005,"4,023","3,796",227
40079,"Le Flore County, OK",2005,"21,322","20,232","1,090"
40081,"Lincoln County, OK",2005,"14,775","14,064",711
40083,"Logan County, OK",2005,"18,151","17,440",711
40085,"Love County, OK",2005,"4,751","4,548",203
40087,"McClain County, OK",2005,"14,736","14,119",617
40089,"McCurtain County, OK",2005,"13,953","13,030",923
40091,"McIntosh County, OK",2005,"8,398","7,907",491
40093,"Major County, OK",2005,"3,659","3,539",120
40095,"Marshall County, OK",2005,"6,110","5,813",297
40097,"Mayes County, OK",2005,"16,576","15,756",820
40099,"Murray County, OK",2005,"6,999","6,734",265
40101,"Muskogee County, OK",2005,"29,223","27,483","1,740"
40103,"Noble County, OK",2005,"5,400","5,190",210
40105,"Nowata County, OK",2005,"4,859","4,607",252
40107,"Okfuskee County, OK",2005,"4,482","4,162",320
40109,"Oklahoma County, OK",2005,"333,282","317,817","15,465"
40111,"Okmulgee County, OK",2005,"16,816","15,751","1,065"
40113,"Osage County, OK",2005,"20,773","19,775",998
40115,"Ottawa County, OK",2005,"15,985","15,178",807
40117,"Pawnee County, OK",2005,"7,798","7,410",388
40119,"Payne County, OK",2005,"35,044","33,658","1,386"
40121,"Pittsburg County, OK",2005,"20,192","19,201",991
40123,"Pontotoc County, OK",2005,"18,664","17,853",811
40125,"Pottawatomie County, OK",2005,"30,845","29,211","1,634"
40127,"Pushmataha County, OK",2005,"5,299","5,033",266
40129,"Roger Mills County, OK",2005,"1,829","1,778",51
40131,"Rogers County, OK",2005,"39,849","38,256","1,593"
40133,"Seminole County, OK",2005,"10,067","9,365",702
40135,"Sequoyah County, OK",2005,"18,051","17,065",986
40137,"Stephens County, OK",2005,"20,015","19,212",803
40139,"Texas County, OK",2005,"9,352","9,011",341
40141,"Tillman County, OK",2005,"3,481","3,313",168
40143,"Tulsa County, OK",2005,"293,516","281,404","12,112"
40145,"Wagoner County, OK",2005,"31,999","30,692","1,307"
40147,"Washington County, OK",2005,"24,875","23,847","1,028"
40149,"Washita County, OK",2005,"5,784","5,590",194
40151,"Woods County, OK",2005,"4,396","4,093",303
40153,"Woodward County, OK",2005,"10,192","9,850",342
41001,"Baker County, OR",2005,"7,112","6,585",527
41003,"Benton County, OR",2005,"41,922","39,870","2,052"
41005,"Clackamas County, OR",2005,"190,177","179,708","10,469"
41007,"Clatsop County, OR",2005,"19,123","18,023","1,100"
41009,"Columbia County, OR",2005,"23,209","21,505","1,704"
41011,"Coos County, OR",2005,"28,530","26,375","2,155"
41013,"Crook County, OR",2005,"9,305","8,656",649
41015,"Curry County, OR",2005,"9,584","8,918",666
41017,"Deschutes County, OR",2005,"74,532","70,250","4,282"
41019,"Douglas County, OR",2005,"46,794","42,948","3,846"
41021,"Gilliam County, OR",2005,991,934,57
41023,"Grant County, OR",2005,"3,625","3,272",353
41025,"Harney County, OR",2005,"3,397","3,099",298
41027,"Hood River County, OR",2005,"12,253","11,478",775
41029,"Jackson County, OR",2005,"98,727","92,614","6,113"
41031,"Jefferson County, OR",2005,"9,062","8,520",542
41033,"Josephine County, OR",2005,"34,300","31,812","2,488"
41035,"Klamath County, OR",2005,"30,045","27,746","2,299"
41037,"Lake County, OR",2005,"3,549","3,247",302
41039,"Lane County, OR",2005,"173,600","162,936","10,664"
41041,"Lincoln County, OR",2005,"21,930","20,410","1,520"
41043,"Linn County, OR",2005,"51,945","48,046","3,899"
41045,"Malheur County, OR",2005,"12,570","11,477","1,093"
41047,"Marion County, OR",2005,"147,824","138,232","9,592"
41049,"Morrow County, OR",2005,"5,454","5,041",413
41051,"Multnomah County, OR",2005,"360,354","338,487","21,867"
41053,"Polk County, OR",2005,"35,556","33,556","2,000"
41055,"Sherman County, OR",2005,882,822,60
41057,"Tillamook County, OR",2005,"12,262","11,504",758
41059,"Umatilla County, OR",2005,"36,204","33,347","2,857"
41061,"Union County, OR",2005,"11,737","10,936",801
41063,"Wallowa County, OR",2005,"3,526","3,263",263
41065,"Wasco County, OR",2005,"12,656","11,763",893
41067,"Washington County, OR",2005,"268,325","254,482","13,843"
41069,"Wheeler County, OR",2005,664,622,42
41071,"Yamhill County, OR",2005,"44,039","41,362","2,677"
42001,"Adams County, PA",2005,"54,495","52,517","1,978"
42003,"Allegheny County, PA",2005,"628,051","596,886","31,165"
42005,"Armstrong County, PA",2005,"32,901","30,906","1,995"
42007,"Beaver County, PA",2005,"89,335","84,353","4,982"
42009,"Bedford County, PA",2005,"23,378","21,713","1,665"
42011,"Berks County, PA",2005,"198,712","189,015","9,697"
42013,"Blair County, PA",2005,"64,786","61,435","3,351"
42015,"Bradford County, PA",2005,"32,179","30,567","1,612"
42017,"Bucks County, PA",2005,"341,282","327,163","14,119"
42019,"Butler County, PA",2005,"94,848","90,283","4,565"
42021,"Cambria County, PA",2005,"67,122","63,007","4,115"
42023,"Cameron County, PA",2005,"2,617","2,434",183
42025,"Carbon County, PA",2005,"30,223","28,420","1,803"
42027,"Centre County, PA",2005,"72,388","69,492","2,896"
42029,"Chester County, PA",2005,"256,305","246,961","9,344"
42031,"Clarion County, PA",2005,"20,827","19,805","1,022"
42033,"Clearfield County, PA",2005,"40,734","38,359","2,375"
42035,"Clinton County, PA",2005,"18,968","17,814","1,154"
42037,"Columbia County, PA",2005,"34,035","32,045","1,990"
42039,"Crawford County, PA",2005,"42,855","40,394","2,461"
42041,"Cumberland County, PA",2005,"119,810","115,331","4,479"
42043,"Dauphin County, PA",2005,"133,946","128,233","5,713"
42045,"Delaware County, PA",2005,"279,252","266,447","12,805"
42047,"Elk County, PA",2005,"17,583","16,710",873
42049,"Erie County, PA",2005,"140,605","133,043","7,562"
42051,"Fayette County, PA",2005,"65,225","60,682","4,543"
42053,"Forest County, PA",2005,"2,277","2,073",204
42055,"Franklin County, PA",2005,"76,938","74,296","2,642"
42057,"Fulton County, PA",2005,"8,196","7,846",350
42059,"Greene County, PA",2005,"17,247","16,168","1,079"
42061,"Huntingdon County, PA",2005,"22,120","20,788","1,332"
42063,"Indiana County, PA",2005,"45,202","42,762","2,440"
42065,"Jefferson County, PA",2005,"22,577","21,359","1,218"
42067,"Juniata County, PA",2005,"13,179","12,622",557
42069,"Lackawanna County, PA",2005,"105,324","99,776","5,548"
42071,"Lancaster County, PA",2005,"267,575","257,802","9,773"
42073,"Lawrence County, PA",2005,"43,929","41,335","2,594"
42075,"Lebanon County, PA",2005,"70,117","67,598","2,519"
42077,"Lehigh County, PA",2005,"170,760","162,363","8,397"
42079,"Luzerne County, PA",2005,"157,434","148,332","9,102"
42081,"Lycoming County, PA",2005,"59,297","56,082","3,215"
42083,"McKean County, PA",2005,"21,773","20,586","1,187"
42085,"Mercer County, PA",2005,"55,664","52,181","3,483"
42087,"Mifflin County, PA",2005,"23,056","21,714","1,342"
42089,"Monroe County, PA",2005,"77,999","73,678","4,321"
42091,"Montgomery County, PA",2005,"422,571","406,172","16,399"
42093,"Montour County, PA",2005,"8,963","8,567",396
42095,"Northampton County, PA",2005,"147,760","140,396","7,364"
42097,"Northumberland County, PA",2005,"47,156","44,544","2,612"
42099,"Perry County, PA",2005,"24,104","23,085","1,019"
42101,"Philadelphia County/city, PA",2005,"617,131","575,746","41,385"
42103,"Pike County, PA",2005,"25,838","24,321","1,517"
42105,"Potter County, PA",2005,"8,632","8,083",549
42107,"Schuylkill County, PA",2005,"70,578","66,437","4,141"
42109,"Snyder County, PA",2005,"20,279","19,396",883
42111,"Somerset County, PA",2005,"39,459","37,108","2,351"
42113,"Sullivan County, PA",2005,"3,115","2,931",184
42115,"Susquehanna County, PA",2005,"21,559","20,489","1,070"
42117,"Tioga County, PA",2005,"20,978","19,755","1,223"
42119,"Union County, PA",2005,"17,926","16,967",959
42121,"Venango County, PA",2005,"26,640","25,194","1,446"
42123,"Warren County, PA",2005,"21,162","20,105","1,057"
42125,"Washington County, PA",2005,"102,273","96,666","5,607"
42127,"Wayne County, PA",2005,"24,798","23,603","1,195"
42129,"Westmoreland County, PA",2005,"184,182","174,423","9,759"
42131,"Wyoming County, PA",2005,"14,264","13,527",737
42133,"York County, PA",2005,"218,916","209,684","9,232"
44001,"Bristol County, RI",2005,"28,254","27,040","1,214"
44003,"Kent County, RI",2005,"96,472","91,837","4,635"
44005,"Newport County, RI",2005,"44,632","42,577","2,055"
44007,"Providence County, RI",2005,"323,279","305,663","17,616"
44009,"Washington County, RI",2005,"73,099","70,079","3,020"
45001,"Abbeville County, SC",2005,"12,067","11,137",930
45003,"Aiken County, SC",2005,"74,270","69,907","4,363"
45005,"Allendale County, SC",2005,"3,290","2,941",349
45007,"Anderson County, SC",2005,"83,943","77,761","6,182"
45009,"Bamberg County, SC",2005,"6,563","5,997",566
45011,"Barnwell County, SC",2005,"9,387","8,540",847
45013,"Beaufort County, SC",2005,"61,574","58,579","2,995"
45015,"Berkeley County, SC",2005,"71,630","67,822","3,808"
45017,"Calhoun County, SC",2005,"7,091","6,572",519
45019,"Charleston County, SC",2005,"167,313","158,229","9,084"
45021,"Cherokee County, SC",2005,"24,899","22,938","1,961"
45023,"Chester County, SC",2005,"15,896","14,437","1,459"
45025,"Chesterfield County, SC",2005,"18,083","16,380","1,703"
45027,"Clarendon County, SC",2005,"12,742","11,508","1,234"
45029,"Colleton County, SC",2005,"16,396","15,224","1,172"
45031,"Darlington County, SC",2005,"30,588","27,930","2,658"
45033,"Dillon County, SC",2005,"13,545","12,268","1,277"
45035,"Dorchester County, SC",2005,"56,737","53,739","2,998"
45037,"Edgefield County, SC",2005,"11,168","10,366",802
45039,"Fairfield County, SC",2005,"11,316","10,432",884
45041,"Florence County, SC",2005,"61,798","56,307","5,491"
45043,"Georgetown County, SC",2005,"28,755","26,283","2,472"
45045,"Greenville County, SC",2005,"209,830","198,291","11,539"
45047,"Greenwood County, SC",2005,"32,531","29,586","2,945"
45049,"Hampton County, SC",2005,"7,772","7,127",645
45051,"Horry County, SC",2005,"121,360","114,386","6,974"
45053,"Jasper County, SC",2005,"10,107","9,586",521
45055,"Kershaw County, SC",2005,"28,995","27,097","1,898"
45057,"Lancaster County, SC",2005,"29,727","27,241","2,486"
45059,"Laurens County, SC",2005,"33,202","30,981","2,221"
45061,"Lee County, SC",2005,"8,303","7,517",786
45063,"Lexington County, SC",2005,"127,602","121,370","6,232"
45065,"McCormick County, SC",2005,"3,550","3,155",395
45067,"Marion County, SC",2005,"13,783","11,905","1,878"
45069,"Marlboro County, SC",2005,"12,547","11,122","1,425"
45071,"Newberry County, SC",2005,"17,669","16,438","1,231"
45073,"Oconee County, SC",2005,"31,781","29,035","2,746"
45075,"Orangeburg County, SC",2005,"40,563","36,659","3,904"
45077,"Pickens County, SC",2005,"57,238","53,508","3,730"
45079,"Richland County, SC",2005,"171,046","160,878","10,168"
45081,"Saluda County, SC",2005,"9,270","8,655",615
45083,"Spartanburg County, SC",2005,"131,691","121,861","9,830"
45085,"Sumter County, SC",2005,"46,446","42,505","3,941"
45087,"Union County, SC",2005,"12,671","11,302","1,369"
45089,"Williamsburg County, SC",2005,"15,579","13,844","1,735"
45091,"York County, SC",2005,"96,285","89,887","6,398"
46003,"Aurora County, SD",2005,"1,375","1,319",56
46005,"Beadle County, SD",2005,"8,889","8,501",388
46007,"Bennett County, SD",2005,"1,436","1,348",88
46009,"Bon Homme County, SD",2005,"3,354","3,223",131
46011,"Brookings County, SD",2005,"18,293","17,723",570
46013,"Brown County, SD",2005,"20,846","20,162",684
46015,"Brule County, SD",2005,"2,861","2,766",95
46017,"Buffalo County, SD",2005,573,485,88
46019,"Butte County, SD",2005,"5,151","4,967",184
46021,"Campbell County, SD",2005,891,857,34
46023,"Charles Mix County, SD",2005,"4,173","3,988",185
46025,"Clark County, SD",2005,"1,869","1,778",91
46027,"Clay County, SD",2005,"7,339","7,086",253
46029,"Codington County, SD",2005,"15,889","15,309",580
46031,"Corson County, SD",2005,"1,431","1,327",104
46033,"Custer County, SD",2005,"4,800","4,614",186
46035,"Davison County, SD",2005,"11,036","10,677",359
46037,"Day County, SD",2005,"3,015","2,833",182
46039,"Deuel County, SD",2005,"2,664","2,550",114
46041,"Dewey County, SD",2005,"2,668","2,404",264
46043,"Douglas County, SD",2005,"1,784","1,725",59
46045,"Edmunds County, SD",2005,"2,095","2,026",69
46047,"Fall River County, SD",2005,"3,878","3,720",158
46049,"Faulk County, SD",2005,"1,175","1,131",44
46051,"Grant County, SD",2005,"4,133","3,946",187
46053,"Gregory County, SD",2005,"2,486","2,391",95
46055,"Haakon County, SD",2005,"1,196","1,156",40
46057,"Hamlin County, SD",2005,"2,931","2,813",118
46059,"Hand County, SD",2005,"1,916","1,855",61
46061,"Hanson County, SD",2005,"2,019","1,950",69
46063,"Harding County, SD",2005,810,782,28
46065,"Hughes County, SD",2005,"10,169","9,854",315
46067,"Hutchinson County, SD",2005,"3,825","3,671",154
46069,"Hyde County, SD",2005,776,743,33
46071,"Jackson County, SD",2005,"1,292","1,210",82
46073,"Jerauld County, SD",2005,"1,322","1,276",46
46075,"Jones County, SD",2005,730,709,21
46077,"Kingsbury County, SD",2005,"3,094","2,973",121
46079,"Lake County, SD",2005,"6,690","6,437",253
46081,"Lawrence County, SD",2005,"12,864","12,406",458
46083,"Lincoln County, SD",2005,"19,303","18,733",570
46085,"Lyman County, SD",2005,"2,009","1,903",106
46087,"McCook County, SD",2005,"2,962","2,860",102
46089,"McPherson County, SD",2005,"1,225","1,172",53
46091,"Marshall County, SD",2005,"2,120","2,018",102
46093,"Meade County, SD",2005,"12,738","12,259",479
46095,"Mellette County, SD",2005,909,856,53
46097,"Miner County, SD",2005,"1,213","1,154",59
46099,"Minnehaha County, SD",2005,"93,785","90,545","3,240"
46101,"Moody County, SD",2005,"3,905","3,713",192
46102,"Oglala Lakota County, SD",2005,"3,963","3,530",433
46103,"Pennington County, SD",2005,"52,584","50,686","1,898"
46105,"Perkins County, SD",2005,"1,735","1,665",70
46107,"Potter County, SD",2005,"1,366","1,315",51
46109,"Roberts County, SD",2005,"4,806","4,561",245
46111,"Sanborn County, SD",2005,"1,594","1,539",55
46115,"Spink County, SD",2005,"3,494","3,356",138
46117,"Stanley County, SD",2005,"1,937","1,885",52
46119,"Sully County, SD",2005,"1,018",988,30
46121,"Todd County, SD",2005,"3,477","3,270",207
46123,"Tripp County, SD",2005,"3,104","2,993",111
46125,"Turner County, SD",2005,"4,514","4,345",169
46127,"Union County, SD",2005,"7,546","7,241",305
46129,"Walworth County, SD",2005,"2,718","2,580",138
46135,"Yankton County, SD",2005,"11,941","11,518",423
46137,"Ziebach County, SD",2005,908,835,73
47001,"Anderson County, TN",2005,"34,488","32,712","1,776"
47003,"Bedford County, TN",2005,"21,415","20,256","1,159"
47005,"Benton County, TN",2005,"6,732","6,175",557
47007,"Bledsoe County, TN",2005,"4,605","4,243",362
47009,"Blount County, TN",2005,"59,009","56,242","2,767"
47011,"Bradley County, TN",2005,"46,242","43,813","2,429"
47013,"Campbell County, TN",2005,"16,672","15,680",992
47015,"Cannon County, TN",2005,"6,377","6,042",335
47017,"Carroll County, TN",2005,"13,549","12,519","1,030"
47019,"Carter County, TN",2005,"28,740","27,086","1,654"
47021,"Cheatham County, TN",2005,"20,229","19,344",885
47023,"Chester County, TN",2005,"7,533","7,082",451
47025,"Claiborne County, TN",2005,"12,912","12,190",722
47027,"Clay County, TN",2005,"3,550","3,140",410
47029,"Cocke County, TN",2005,"15,749","14,533","1,216"
47031,"Coffee County, TN",2005,"25,210","23,816","1,394"
47033,"Crockett County, TN",2005,"6,390","5,890",500
47035,"Cumberland County, TN",2005,"22,228","20,748","1,480"
47037,"Davidson County, TN",2005,"301,917","288,260","13,657"
47039,"Decatur County, TN",2005,"5,395","4,974",421
47041,"DeKalb County, TN",2005,"9,698","9,135",563
47043,"Dickson County, TN",2005,"22,668","21,544","1,124"
47045,"Dyer County, TN",2005,"17,228","16,172","1,056"
47047,"Fayette County, TN",2005,"15,955","14,874","1,081"
47049,"Fentress County, TN",2005,"7,029","6,532",497
47051,"Franklin County, TN",2005,"19,828","18,729","1,099"
47053,"Gibson County, TN",2005,"20,641","18,886","1,755"
47055,"Giles County, TN",2005,"13,273","12,302",971
47057,"Grainger County, TN",2005,"10,042","9,442",600
47059,"Greene County, TN",2005,"31,971","29,235","2,736"
47061,"Grundy County, TN",2005,"5,756","5,323",433
47063,"Hamblen County, TN",2005,"29,400","27,686","1,714"
47065,"Hamilton County, TN",2005,"156,630","149,223","7,407"
47067,"Hancock County, TN",2005,"2,398","2,181",217
47069,"Hardeman County, TN",2005,"11,035","10,089",946
47071,"Hardin County, TN",2005,"11,177","10,360",817
47073,"Hawkins County, TN",2005,"25,347","23,775","1,572"
47075,"Haywood County, TN",2005,"9,116","8,358",758
47077,"Henderson County, TN",2005,"12,615","11,678",937
47079,"Henry County, TN",2005,"14,027","12,974","1,053"
47081,"Hickman County, TN",2005,"10,122","9,495",627
47083,"Houston County, TN",2005,"3,763","3,444",319
47085,"Humphreys County, TN",2005,"8,824","8,146",678
47087,"Jackson County, TN",2005,"5,158","4,714",444
