zip,cbsa,tot_ratio
93611,23420,1
93612,23420,1
93613,23420,1
93614,31460,1
93615,47300,1
93616,23420,1
93618,47300,0.989748799
93618,23420,0.010251201
93619,23420,1
93620,31460,0.002095887
93620,23420,0.058422845
93620,32900,0.939481268
93621,23420,1
93622,31460,0.048821148
93622,32900,0.005001191
93622,23420,0.946177661
93623,99999,1
93624,23420,1
93625,23420,1
93626,31460,0.166458073
93626,23420,0.833541927
93627,23420,1
93628,23420,1
93630,31460,0.000270929
93630,23420,0.999729071
93631,23420,0.857686557
93631,25260,0.035884192
93631,47300,0.106429251
93633,47300,1
93634,23420,1
93635,32900,1
93636,31460,1
93637,31460,1
93638,31460,1
93639,31460,1
93640,23420,1
93641,23420,0.996254682
93641,47300,0.003745318
93642,23420,1
93643,31460,1
93644,31460,1
93645,31460,1
93646,47300,0.035395303
93646,23420,0.964604697
93647,47300,0.998151571
93647,23420,0.001848429
93648,23420,1
93649,23420,1
93650,23420,1
93651,23420,1
93652,23420,1
93653,99999,0.097285068
93653,31460,0.902714932
93654,23420,0.977896467
93654,47300,0.022103533
93656,25260,0.069078947
93656,23420,0.930921053
93657,23420,1
93660,23420,1
93661,32900,1
93662,23420,1
93664,23420,1
93665,32900,1
93666,47300,1
93667,23420,1
93668,23420,1
93669,31460,1
93670,47300,1
93673,47300,1
93675,47300,0.000564972
93675,23420,0.999435028
93701,23420,1
93702,23420,1
93703,23420,1
93704,23420,1
93705,23420,1
93706,23420,1
93707,23420,1
93708,23420,1
93709,23420,1
93710,23420,1
93711,23420,1
93712,23420,1
93714,23420,1
93715,23420,1
93716,23420,1
93717,23420,1
93718,23420,1
93720,31460,0.000044303
93720,23420,0.999955697
93721,23420,1
93722,23420,1
93723,23420,1
93724,23420,1
93725,23420,1
93726,23420,1
93727,23420,1
93728,23420,1
93729,23420,1
93730,23420,1
93737,23420,1
93740,23420,1
93741,23420,1
93744,23420,1
93745,23420,1
93747,23420,1
93750,23420,1
93755,23420,1
93760,23420,1
93761,23420,1
93764,23420,1
93765,23420,1
93771,23420,1
93772,23420,1
93773,23420,1
93774,23420,1
93775,23420,1
93776,23420,1
93777,23420,1
93778,23420,1
93779,23420,1
93786,23420,1
93790,23420,1
93791,23420,1
93792,23420,1
93793,23420,1
93794,23420,1
93844,23420,1
93888,23420,1
93901,41500,1
93902,41500,1
93905,41500,1
93906,41500,1
93907,41500,1
93908,41500,1
93912,41500,1
93915,41500,1
93920,41500,1
93921,41500,1
93922,41500,1
93923,41500,1
93924,41500,1
93925,41500,0.996268657
93925,41940,0.003731343
93926,41500,1
93927,41500,1
93928,41500,1
93930,41500,1
93932,41500,1
93933,41500,1
93940,41500,1
93942,41500,1
93943,41500,1
93944,41500,1
93950,41500,1
93953,41500,1
93954,41500,1
93955,41500,1
93960,41500,1
93962,41500,1
94002,41860,0.986308068
94002,41884,0.013691932
94005,41884,0.002354788
94005,41860,0.997645212
94010,41860,0.99850504
94010,41884,0.00149496
94011,41860,1
94014,41860,0.991786326
94014,41884,0.008213674
94015,41884,0.000787499
94015,41860,0.999212501
94017,41860,1
94018,41884,0.000332116
94018,41860,0.999667884
94019,41860,0.997824095
94019,41884,0.002175905
94020,41940,0.018181818
94020,41884,0.020779221
94020,41860,0.961038961
94021,41860,0.987951807
94021,41884,0.012048193
94022,41940,1
94023,41940,1
94024,41940,1
94025,41860,0.998498294
94025,41884,0.001501706
94026,41860,1
94027,41884,0.000696621
94027,41860,0.999303379
94028,41884,0.000891266
94028,41940,0.0181224
94028,41860,0.980986334
94030,41860,0.999644855
94030,41884,0.000355145
94035,41940,1
94037,41884,0.053030303
94037,41860,0.946969697
94038,41860,0.988674972
94038,41884,0.011325028
94039,41940,1
94040,41940,1
94041,41940,1
94042,41940,1
94043,41940,1
94044,41884,0.002573283
94044,41860,0.997426717
94060,41884,0.019379845
94060,41860,0.976744186
94060,42100,0.003875969
94061,41860,0.998479184
94061,41884,0.001520816
94062,41860,0.998140663
94062,41884,0.001859337
94063,41884,0.016730588
94063,41860,0.983269412
94064,41860,1
94065,41884,0.001836087
94065,41860,0.998163913
94066,41884,0.005750459
94066,41860,0.994249541
94070,41860,0.998328505
94070,41884,0.001671495
94074,41860,1
94080,41860,0.990179455
94080,41884,0.009820545
94083,41860,1
94085,41940,1
94086,41940,1
94087,41940,1
94088,41940,1
94089,41940,1
94102,41884,0.014749893
94102,41860,0.985250107
94103,41884,0.004391557
94103,41860,0.995608443
94104,41860,0.978024115
94104,41884,0.021975885
94105,41860,0.958833507
94105,41884,0.041166493
94107,41884,0.028189523
94107,41860,0.971810477
94108,41884,0.006965249
94108,41860,0.993034751
94109,41860,0.998573689
94109,41884,0.001426311
94110,41884,0.001734945
94110,41860,0.998265055
94111,41884,0.01086351
94111,41860,0.98913649
94112,41884,0.000548315
94112,41860,0.999451685
94114,41884,0.001154414
94114,41860,0.998845586
94115,41884,0.002298322
94115,41860,0.997701678
94116,41860,0.99988468
94116,41884,0.00011532
94117,41884,0.001191946
94117,41860,0.998808054
94118,41884,0.000612557
94118,41860,0.999387443
94119,41860,1
94121,41884,0.00083462
94121,41860,0.99916538
94122,41860,0.995693003
94122,41884,0.004306997
94123,41884,0.000567303
94123,41860,0.999432697
94124,41884,0.006433881
94124,41860,0.993566119
94125,41860,1
94126,41860,1
94127,41884,0.00022779
94127,41860,0.99977221
94128,41860,0.997528423
94128,41884,0.002471577
94129,41884,0.065672423
94129,41860,0.934327577
94130,41860,0.998847262
94130,41884,0.001152738
94131,41884,0.00282955
94131,41860,0.99717045
94132,41860,0.99374402
94132,41884,0.00625598
94133,41860,0.997979599
94133,41884,0.002020401
94134,41884,0.000598937
94134,41860,0.999401063
94140,41860,1
94141,41860,1
94143,41860,1
94146,41860,1
94147,41860,1
94158,41860,0.96986439
94158,41884,0.03013561
94159,41860,1
94164,41860,1
94188,41884,0.000444444
94188,41860,0.999555556
94301,41940,1
94302,41940,1
94303,41860,0.479438936
94303,41940,0.520561064
94304,41940,1
94305,41940,1
94306,41940,1
94401,41860,0.99889526
94401,41884,0.00110474
94402,41884,0.014357402
94402,41860,0.985642598
94403,41884,0.009883393
94403,41860,0.990116607
94404,41884,0.044575151
94404,41860,0.955424849
94497,41860,1
94501,36084,0.001967031
94501,41860,0.998032969
94502,41860,0.998409332
94502,36084,0.001590668
94503,46700,0.004471772
94503,34900,0.995528228
94505,41860,0.999714081
94505,36084,0.000285919
94506,41860,0.999889576
94506,36084,0.000110424
94507,36084,0.000427777
94507,41860,0.999572223
94508,34900,1
94509,36084,0.000586188
94509,41860,0.999413812
94510,46700,1
94511,41860,0.819230769
94511,36084,0.180769231
94512,46700,1
94513,36084,0.011563712
94513,41860,0.988436288
94514,41860,0.692118227
94514,36084,0.307881773
94515,42220,0.081027175
94515,34900,0.918972825
94516,41860,1
94517,41860,0.999355255
94517,36084,0.000644745
94518,36084,0.001105442
94518,41860,0.998894558
94519,36084,0.000369004
94519,41860,0.999630996
94520,36084,0.002242033
94520,41860,0.997757967
94521,41860,0.988331132
94521,36084,0.011668868
94522,41860,1
94523,36084,0.004641036
94523,41860,0.995358964
94524,41860,1
94525,41860,0.998389694
94525,36084,0.001610306
94526,36084,0.001354096
94526,41860,0.998645904
94528,41860,1
94530,41860,0.995007627
94530,36084,0.004992373
94531,41860,0.992353056
94531,36084,0.007646944
94533,46700,1
94534,34900,0.000062158
94534,46700,0.999937842
94535,46700,1
94536,41860,0.999563382
94536,36084,0.000436618
94537,41860,1
94538,41860,0.965061281
94538,36084,0.034938719
94539,36084,0.027657241
94539,41860,0.972342759
94540,41860,1
94541,36084,0.001739063
94541,41860,0.998260937
94542,41860,0.987475915
94542,36084,0.012524085
94543,41860,1
94544,36084,0.002500091
94544,41860,0.997499909
94545,41860,0.99959718
94545,36084,0.00040282
94546,41860,0.998909325
94546,36084,0.001090675
94547,41860,0.999798102
94547,36084,0.000201898
94548,36084,0.013483146
94548,41860,0.986516854
94549,41860,0.998189793
94549,36084,0.001810207
94550,41940,0.003664077
94550,33700,0.000537398
94550,36084,0.000195417
94550,41860,0.995603107
94551,41860,0.999741562
94551,36084,0.000258438
94552,41860,0.999806689
94552,36084,0.000193311
94553,41860,0.999470274
94553,36084,0.000529726
94555,41860,0.999916888
94555,36084,0.000083112
94556,41860,1
94557,41860,1
94558,34900,0.999366608
94558,46700,0.000570053
94558,42220,0.000063339
94559,34900,1
94560,41860,0.999379685
94560,36084,0.000620315
94561,41860,0.991777679
94561,36084,0.008222321
94562,34900,1
94563,41860,1
94564,41860,0.999891162
94564,36084,0.000108838
94565,36084,0.0067614
94565,41860,0.9932386
94566,41860,0.996753397
94566,36084,0.003246603
94567,34900,1
94568,41860,0.978265658
94568,36084,0.021734342
94569,41860,0.009803922
94569,36084,0.990196078
94570,41860,1
94571,40900,0.019515595
94571,46700,0.980484405
94572,41860,1
94573,34900,1
94574,34900,0.998146276
94574,42220,0.001853724
94575,41860,1
94576,34900,1
94577,41860,0.996144683
94577,36084,0.003855317
94578,36084,0.005090368
94578,41860,0.994909632
94579,36084,0.000135593
94579,41860,0.999864407
94580,41860,1
94581,34900,1
94582,36084,0.006566028
94582,41860,0.993433972
94583,41860,0.987038676
94583,36084,0.012961324
94585,46700,1
94586,41860,1
94587,41860,1
94588,41860,0.999885968
94588,36084,0.000114032
94589,46700,1
94590,46700,1
94591,34900,0.000088625
94591,46700,0.999911375
94592,46700,1
94595,41860,0.999926858
94595,36084,0.000073142
94596,36084,0.010286142
94596,41860,0.989713858
94597,41860,0.999694866
94597,36084,0.000305134
94598,41860,0.999581035
94598,36084,0.000418965
94599,34900,1
94601,36084,0.006222565
94601,41860,0.993777435
94602,36084,0.000140066
94602,41860,0.999859934
94603,36084,0.000167954
94603,41860,0.999832046
94604,41860,1
94605,41860,0.999692828
94605,36084,0.000307172
94606,36084,0.01280155
94606,41860,0.98719845
94607,36084,0.014984837
94607,41860,0.985015163
94608,36084,0.022332881
94608,41860,0.977667119
94609,36084,0.03188127
94609,41860,0.96811873
94610,41860,0.999696755
94610,36084,0.000303245
94611,36084,0.034619645
94611,41860,0.965380355
94612,36084,0.024745593
94612,41860,0.975254407
94613,41860,1
94614,41860,1
94615,36084,0.020833333
94615,41860,0.979166667
94618,36084,0.003970955
94618,41860,0.996029045
94619,36084,0.002926829
94619,41860,0.997073171
94620,41860,1
94621,36084,0.000233536
94621,41860,0.999766464
94623,41860,1
94624,41860,1
94661,41860,1
94662,41860,1
94666,41860,1
94701,41860,1
94702,41860,0.999804859
94702,36084,0.000195141
94703,41860,0.999912227
94703,36084,0.000087773
94704,36084,0.00077503
94704,41860,0.99922497
94705,41860,0.99050709
94705,36084,0.00949291
94706,41860,0.997932331
94706,36084,0.002067669
94707,36084,0.001165162
94707,41860,0.998834838
94708,41860,0.999596612
94708,36084,0.000403388
94709,36084,0.000254033
94709,41860,0.999745967
94710,36084,0.00032305
94710,41860,0.99967695
94712,41860,1
94720,36084,0.001451379
94720,41860,0.998548621
94801,41860,0.989774882
94801,36084,0.010225118
94802,41860,1
94803,36084,0.000845706
94803,41860,0.999154294
94804,41860,0.997469747
94804,36084,0.002530253
94805,41860,0.998718975
94805,36084,0.001281025
94806,41860,0.999667581
94806,36084,0.000332419
94807,41860,1
94820,41860,1
94850,36084,0.5
94850,41860,0.5
94901,42034,0.015383286
94901,41860,0.984616714
94903,41860,0.987670421
94903,42034,0.012329579
94904,42034,0.000887049
94904,41860,0.999112951
94912,41860,1
94913,41860,1
94914,41860,1
94915,41860,1
94920,41860,1
94922,42220,1
94923,42220,1
94924,42034,0.044334975
94924,41860,0.955665025
94925,42034,0.005414185
94925,41860,0.994585815
94927,42220,1
94928,42220,1
94929,42034,0.5
94929,41860,0.5
94930,42034,0.002090592
94930,41860,0.997909408
94931,42220,1
94933,42034,0.5
94933,41860,0.5
94937,41860,0.969230769
94937,42034,0.030769231
94938,42034,0.1875
94938,41860,0.8125
94939,42034,0.005861419
94939,41860,0.994138581
94940,42034,0.025641026
94940,41860,0.974358974
94941,42034,0.00257593
94941,41860,0.99742407
94942,41860,1
94945,42220,0.000113097
94945,42034,0.002827415
94945,41860,0.997059489
94946,42034,0.018987342
94946,41860,0.981012658
94947,42034,0.020152056
94947,41860,0.979847944
94948,41860,1
94949,41860,0.998430911
94949,42034,0.001569089
94950,41860,1
94951,42220,1
94952,42220,0.985858005
94952,41860,0.014141995
94953,42220,1
94954,42220,1
94955,42220,1
94956,41860,0.993939394
94956,42034,0.006060606
94957,41860,1
94960,41860,0.998811253
94960,42034,0.001188747
94963,41860,1
94964,41860,1
94965,42034,0.015261223
94965,41860,0.984738777
94966,41860,1
94970,42034,0.08
94970,41860,0.92
94971,41860,1
94972,42220,1
94973,41860,1
94974,41860,1
94975,42220,1
94976,41860,1
94977,41860,1
94978,41860,1
94979,41860,1
94999,42220,1
95001,42100,1
95002,41940,1
95003,42100,1
95004,41500,0.756908905
95004,41940,0.243091095
95005,42100,1
95006,42100,1
95007,42100,1
95008,41940,1
95009,41940,1
95010,42100,1
95011,41940,1
95012,41500,1
95013,41940,1
95014,41940,1
95015,41940,1
95017,42100,1
95018,42100,1
95019,42100,1
95020,41940,1
95021,41940,1
95023,41940,1
95024,41940,1
95026,41940,1
95030,41940,1
95031,41940,1
95032,41940,1
95033,41940,0.422398364
95033,42100,0.577601636
95035,41940,0.998757222
95035,41860,0.001242778
95036,41940,1
95037,41940,1
95038,41940,1
95039,41500,1
95041,42100,1
95043,41940,1
95044,41940,1
95045,41940,1
95046,41940,1
95050,41940,1
95051,41940,1
95052,41940,1
95054,41940,1
95055,41940,1
95056,41940,1
95060,42100,1
95061,42100,1
95062,42100,1
95063,42100,1
95064,42100,1
95065,42100,1
95066,42100,1
95067,42100,1
95070,41940,1
95071,41940,1
95073,42100,1
95075,41940,1
95076,41940,0.001508462
95076,42100,0.870272259
95076,41500,0.128219279
95077,42100,1
95101,41940,1
95103,41940,1
95106,41940,1
95108,41940,1
95109,41940,1
95110,41940,1
95111,41940,1
95112,41940,1
95113,41940,1
95116,41940,1
95117,41940,1
95118,41940,1
95119,41940,1
95120,41940,1
95121,41940,1
95122,41940,1
95123,41940,1
95124,41940,1
95125,41940,1
95126,41940,1
95127,41940,1
95128,41940,1
95129,41940,1
95130,41940,1
95131,41940,1
95132,41940,1
95133,41940,1
95134,41940,1
95135,41940,1
95136,41940,1
95138,41940,1
95139,41940,1
95140,41940,1
95141,41940,1
95148,41940,1
95150,41940,1
95151,41940,1
95152,41940,1
95153,41940,1
95154,41940,1
95155,41940,1
95156,41940,1
95157,41940,1
95158,41940,1
95159,41940,1
95160,41940,1
95161,41940,1
95164,41940,1
95170,41940,1
95172,41940,1
95173,41940,1
95191,41940,1
95192,41940,1
95201,44700,1
95202,44700,1
95203,44700,1
95204,44700,1
95205,44700,1
95206,44700,1
95207,44700,1
95208,44700,1
95209,44700,1
95210,44700,1
95211,44700,1
95212,44700,1
95213,44700,1
95215,44700,1
95219,44700,1
95220,44700,1
95221,99999,1
95222,99999,1
95223,99999,1
95224,99999,1
95225,99999,1
95226,99999,1
95227,44700,1
95228,99999,1
95229,99999,1
95230,33700,0.251612903
95230,44700,0.596774194
95230,99999,0.151612903
95231,44700,1
95232,99999,1
95233,99999,1
95234,44700,1
95236,99999,0.01625
95236,44700,0.98375
95237,44700,1
95240,44700,1
95241,44700,1
95242,44700,1
95245,99999,1
95246,99999,1
95247,99999,1
95248,99999,1
95249,99999,1
95251,99999,1
95252,99999,1
95253,44700,1
95254,99999,1
95255,99999,1
95257,99999,1
95258,44700,1
95267,44700,1
95269,44700,1
95301,32900,1
95303,32900,1
95304,44700,1
95305,43760,1
95306,99999,1
95307,33700,1
95309,43760,1
95310,43760,1
95311,99999,0.94575678
95311,43760,0.05424322
95312,32900,1
95313,33700,1
95315,32900,1
95316,32900,0.012776831
95316,33700,0.987223169
95317,32900,1
95318,99999,1
95319,33700,1
95320,44700,1
95321,99999,0.01147991
95321,43760,0.98852009
95322,32900,0.997416628
95322,33700,0.002583372
95323,33700,1
95324,32900,0.998425197
95324,33700,0.001574803
95325,99999,1
95326,33700,1
95327,43760,1
95328,33700,1
95329,43760,0.420958084
95329,99999,0.331736527
95329,33700,0.247305389
95330,44700,1
95333,32900,1
95334,32900,1
95335,43760,1
95336,44700,1
95337,44700,1
95338,99999,1
95340,32900,1
95341,32900,1
95343,32900,1
95344,32900,1
95345,99999,1
95346,43760,1
95347,43760,1
95348,32900,1
95350,33700,1
95351,33700,1
95352,33700,1
95353,33700,1
95354,33700,1
95355,33700,1
95356,33700,1
95357,33700,1
95358,33700,1
95360,32900,0.019177062
95360,33700,0.980822938
95361,44700,0.011212857
95361,33700,0.988787143
95363,33700,1
95364,43760,1
95365,32900,1
95366,44700,1
95367,44700,0.001514005
95367,33700,0.998485995
95368,33700,1
95369,32900,0.748484848
95369,99999,0.251515152
95370,43760,1
95372,43760,1
95373,43760,1
95374,32900,1
95375,43760,1
95376,44700,1
95377,44700,0.997895744
95377,41860,0.002104256
95378,44700,1
95379,43760,1
95380,32900,0.027058014
95380,33700,0.972941986
95381,33700,1
95382,33700,1
95383,43760,1
95385,44700,0.118518519
95385,33700,0.881481481
95386,33700,1
95387,33700,1
95388,32900,1
95389,99999,1
95391,41860,0.008757062
95391,44700,0.991242938
95397,33700,1
95401,42220,1
95402,42220,1
95403,42220,1
95404,42220,1
95405,42220,1
95406,42220,1
95407,42220,1
95409,42220,1
95410,46380,1
95412,42220,1
95415,46380,1
95416,42220,1
95417,46380,1
95418,46380,1
95419,42220,1
95420,46380,1
95421,42220,1
95422,17340,1
95423,17340,1
95424,17340,1
95425,42220,1
95426,17340,1
95427,46380,1
95428,46380,1
95429,46380,1
95430,42220,1
95431,42220,1
95432,46380,1
95433,42220,1
95435,17340,1
95436,42220,1
95437,46380,1
95439,42220,1
95441,42220,1
95442,42220,1
95443,17340,1
95444,42220,1
95445,46380,0.998891353
95445,42220,0.001108647
95446,42220,1
95448,42220,1
95449,46380,1
95450,42220,1
95451,17340,1
95452,42220,1
95453,17340,1
95454,46380,1
95456,46380,1
95457,17340,1
95458,17340,1
95459,46380,1
95460,46380,1
95461,42220,0.000339905
95461,34900,0.00067981
95461,17340,0.998980286
95462,42220,1
95463,46380,1
95464,17340,1
95465,42220,1
95466,46380,1
95467,17340,1
95468,46380,1
95469,17340,0.239285714
95469,46380,0.760714286
95470,46380,1
95471,42220,1
95472,42220,1
95473,42220,1
95476,34900,0.002344226
95476,42220,0.997655774
95480,42220,1
95481,46380,1
95482,46380,1
95485,17340,1
95486,42220,1
95487,42220,1
95488,46380,1
95490,46380,1
95492,42220,1
95493,17340,1
95494,46380,1
95497,42220,1
95501,21700,1
95502,21700,1
95503,21700,1
95511,21700,1
95514,21700,1
95518,21700,1
95519,21700,1
95521,21700,1
95524,21700,1
95525,21700,1
95526,99999,0.413711584
95526,21700,0.586288416
95527,99999,1
95528,21700,1
95531,18860,1
95532,18860,1
95534,21700,1
95536,21700,1
95537,21700,1
95538,18860,1
95540,21700,1
95542,21700,0.990488543
95542,46380,0.009511457
95543,18860,1
95545,21700,1
95546,21700,1
95547,21700,1
95548,18860,1
95549,21700,1
95550,21700,1
95551,21700,1
95552,99999,1
95553,21700,1
95554,21700,1
95555,21700,1
95556,21700,1
95558,21700,1
95559,21700,1
95560,21700,1
95562,21700,1
95563,99999,1
95564,21700,1
95565,21700,1
95567,18860,1
95568,21700,0.005524862
95568,99999,0.994475138
95569,21700,1
95570,21700,1
95571,21700,1
95573,21700,1
95585,46380,1
95587,21700,0.6
95587,46380,0.4
95589,46380,0.06442577
95589,21700,0.93557423
95595,99999,1
95601,99999,1
95602,40900,0.678633975
95602,46020,0.321366025
95603,40900,1
95604,40900,1
95605,40900,1
95606,40900,1
95607,40900,1
95608,40900,1
95609,40900,1
95610,40900,1
95611,40900,1
95612,40900,1
95613,40900,1
95614,40900,1
95615,40900,1
95616,46700,0.000266975
95616,40900,0.999733025
95617,40900,1
95618,40900,0.996367936
95618,46700,0.003632064
95619,40900,1
95620,40900,0.001961797
95620,46700,0.998038203
95621,40900,1
95623,40900,1
95624,40900,1
95625,46700,1
95626,49700,0.022913257
95626,40900,0.977086743
95627,40900,1
95628,40900,1
95629,99999,0.860655738
95629,40900,0.139344262
95630,40900,1
95631,40900,1
95632,44700,0.034499713
95632,40900,0.965500287
95633,40900,1
95634,40900,1
95635,40900,1
95636,40900,1
95637,40900,1
95638,40900,1
95639,40900,1
95640,99999,1
95641,40900,1
95642,99999,1
95645,49700,0.709219858
95645,99999,0.127659574
95645,40900,0.163120567
95646,99999,1
95648,40900,1
95650,40900,1
95651,40900,1
95652,40900,1
95653,40900,1
95654,99999,1
95655,40900,1
95656,40900,1
95658,40900,1
95659,49700,1
95660,40900,1
95661,40900,1
95662,40900,1
95663,40900,1
95664,40900,1
95665,99999,1
95666,40900,0.000652742
95666,99999,0.999347258
95667,40900,1
95668,49700,0.864608076
95668,40900,0.135391924
95669,99999,1
95670,40900,1
95671,40900,1
95672,40900,1
95673,40900,1
95674,49700,1
95675,99999,1
95676,49700,1
95677,40900,1
95678,40900,1
95679,40900,1
95680,40900,1
95681,40900,1
95682,40900,1
95683,40900,1
95684,40900,1
95685,99999,1
95686,44700,1
95687,46700,1
95688,46700,1
95689,99999,1
95690,40900,0.60904685
95690,46700,0.197092084
95690,44700,0.193861066
95691,40900,1
95692,49700,1
95693,40900,1
95694,46700,0.129590208
95694,40900,0.870409792
95695,40900,1
95696,46700,1
95697,40900,1
95698,40900,1
95699,99999,1
95701,40900,1
95703,40900,1
95709,40900,1
95712,46020,1
95713,40900,1
95714,40900,1
95715,40900,1
95717,40900,1
95720,40900,1
95721,40900,1
95722,40900,1
95724,40900,1
95726,40900,1
95728,46020,1
95735,40900,1
95736,40900,1
95741,40900,1
95742,40900,1
95746,40900,1
95747,40900,1
95757,40900,1
95758,40900,1
95759,40900,1
95762,40900,1
95763,40900,1
95765,40900,1
95776,40900,1
95798,40900,1
95799,40900,1
95811,40900,1
95812,40900,1
95813,40900,1
95814,40900,1
95815,40900,1
95816,40900,1
95817,40900,1
95818,40900,1
95819,40900,1
95820,40900,1
95821,40900,1
95822,40900,1
95823,40900,1
95824,40900,1
95825,40900,1
95826,40900,1
95827,40900,1
95828,40900,1
95829,40900,1
95830,40900,1
95831,40900,1
95832,40900,1
95833,40900,1
95834,40900,1
95835,40900,1
95836,40900,0.333333333
95836,49700,0.666666667
95837,49700,0.142361111
95837,40900,0.857638889
95838,40900,1
95840,40900,1
95841,40900,1
95842,40900,1
95843,40900,1
95851,40900,1
95852,40900,1
95853,40900,1
95860,40900,1
95864,40900,1
95865,40900,1
95866,40900,1
95867,40900,1
95894,40900,1
95901,17020,0.004197504
95901,49700,0.995802496
95903,49700,1
95910,99999,1
95912,99999,0.995172969
95912,40900,0.004827031
95913,99999,1
95914,49700,0.0546875
95914,17020,0.9453125
95915,99999,1
95916,17020,1
95917,17020,1
95918,49700,1
95919,49700,1
95920,99999,1
95922,49700,0.967320261
95922,99999,0.032679739
95923,99999,1
95924,46020,1
95925,49700,1
95926,17020,1
95927,17020,1
95928,17020,1
95929,17020,1
95930,17020,0.857142857
95930,99999,0.142857143
95932,99999,1
95934,99999,1
95935,49700,1
95936,99999,1
95937,40900,1
95938,17020,1
95939,99999,1
95940,17020,1
95941,17020,0.781512605
95941,49700,0.218487395
95942,17020,1
95943,99999,1
95944,99999,1
95945,46020,1
95946,46020,1
95947,99999,1
95948,49700,0.001575906
95948,17020,0.998424094
95949,46020,1
95950,99999,1
95951,99999,1
95953,49700,1
95954,17020,1
95955,99999,1
95956,99999,1
95957,49700,0.960784314
95957,99999,0.039215686
95958,17020,1
95959,46020,1
95960,46020,0.588235294
95960,49700,0.096885813
95960,99999,0.314878893
95961,49700,1
95962,49700,1
95963,99999,0.955721679
95963,39780,0.044278321
95965,17020,1
95966,49700,0.002192841
95966,17020,0.997807159
95967,17020,1
95968,17020,1
95969,17020,1
95970,99999,1
95971,99999,1
95972,49700,1
95973,39780,0.001618036
95973,17020,0.998381964
95974,17020,1
95975,46020,1
95976,17020,1
95977,46020,0.65
95977,49700,0.35
95978,17020,1
95979,99999,1
95980,99999,1
95981,49700,0.75
95981,99999,0.25
95982,49700,1
95983,99999,1
95984,99999,1
95986,46020,1
95987,99999,1
95988,99999,1
95991,49700,1
95992,49700,1
95993,49700,1
96001,39820,1
96002,39820,1
96003,39820,1
96006,99999,1
96007,39820,0.99961677
96007,39780,0.00038323
96008,39820,1
96009,45000,1
96010,99999,1
96011,39820,1
96013,39820,1
96014,99999,1
96015,99999,1
96016,39820,1
96017,39820,1
96019,39820,1
96020,99999,1
96021,39780,1
96022,39780,0.664685606
96022,39820,0.335314394
96023,99999,1
96024,99999,1
96025,39820,0.040165387
96025,99999,0.959834613
96027,99999,1
96028,39820,1
96029,39780,1
96031,99999,1
96032,99999,1
96033,39820,1
96034,99999,1
96035,39780,1
96037,99999,1
96038,99999,1
96039,99999,1
96040,39820,1
96041,99999,1
96044,99999,1
96046,99999,1
96047,39820,1
96048,99999,1
96049,39820,1
96050,99999,1
96051,39820,1
96052,99999,1
96054,99999,1
96055,39780,1
96056,99999,0.103030303
96056,39820,0.545454545
96056,45000,0.351515152
96057,99999,1
96058,99999,1
96059,39820,0.477443609
96059,39780,0.522556391
96061,39780,1
96062,39820,1
96063,39780,1
96064,99999,1
96065,39820,1
96067,99999,1
96068,45000,1
96069,39820,1
96071,39820,1
96073,39820,1
96074,39780,1
96075,39780,1
96076,39820,0.302469136
96076,39780,0.320987654
96076,99999,0.37654321
96078,39780,1
96080,39780,1
96084,39820,1
96085,99999,1
96086,99999,1
96087,39820,1
96088,39820,1
96089,39820,1
96090,39780,1
96091,99999,1
96092,39780,1
96093,99999,1
96094,99999,1
96095,39820,1
96096,39820,1
96097,99999,1
96099,39820,1
96101,99999,1
96103,99999,1
96104,99999,1
96105,99999,1
96106,99999,1
96107,99999,1
96108,99999,1
96109,45000,1
96110,99999,1
96111,46020,1
96112,99999,1
96113,45000,1
96114,45000,1
96115,99999,1
96116,99999,1
96117,45000,1
96118,99999,1
96119,45000,1
96120,99999,1
96121,45000,1
96122,99999,1
96123,45000,1
96124,99999,1
96125,99999,1
96126,99999,1
96127,45000,1
96128,45000,1
96129,99999,1
96130,45000,1
96132,45000,1
96133,99999,1
96134,99999,1
96135,99999,1
96136,45000,1
96137,99999,0.9250745
96137,45000,0.0749255
96140,40900,1
96141,40900,1
96142,40900,1
96143,40900,1
96145,40900,1
96146,40900,1
96148,40900,1
96150,40900,1
96151,40900,1
96155,40900,1
96158,40900,1
96160,46020,1
96161,40900,0.177359004
96161,46020,0.822640996
96162,46020,1
96701,46520,1
96703,28180,1
96704,25900,1
96705,28180,1
96706,46520,1
96707,46520,1
96708,27980,1
96709,46520,1
96710,25900,1
96712,46520,1
96713,27980,1
96714,28180,1
96715,28180,1
96716,28180,1
96717,46520,1
96718,25900,1
96719,25900,1
96720,25900,1
96721,25900,1
96722,28180,1
96725,25900,1
96726,25900,1
96727,25900,1
96728,25900,1
96729,27980,1
96730,46520,1
96731,46520,1
96732,27980,1
96733,27980,1
96734,46520,1
96737,25900,1
96738,25900,1
96739,25900,1
96740,25900,1
96741,28180,1
96742,99999,1
96743,25900,1
96744,46520,1
96745,25900,1
96746,28180,1
96747,28180,1
96748,27980,1
96749,25900,1
96750,25900,1
96751,28180,1
96752,28180,1
96753,27980,1
96754,28180,1
96755,25900,1
96756,28180,1
96757,27980,1
96759,46520,1
96760,25900,1
96761,27980,1
96762,46520,1
96763,27980,1
96764,25900,1
96765,28180,1
96766,28180,1
96767,27980,1
96768,27980,1
96769,28180,1
96770,27980,1
96771,25900,1
96772,25900,1
