cbsa_fips,cbsa,sqmi,population_2005,density,age_total_young,age_total_old,age_total,age_pct_u18,age_pct_o64,nat_total,nat_foreign_born,nat_not_foreign_born,nat_native,nat_nativity,laus_lfpr,laus_pop,laus_lf,laus_emp,laus_unemp,access,city_age,r_1,r_2,st_cap,mfg_lq_gmp,mfg_lq_emp,charitable_assets,intermodal_freight,enplanements,hist_bldgs,hist_strct,hist_sites,hist_objct,hist_dists,hist_registry_total,city_peak_yr,city_peak_pop,city_decades_since_peak,city_pop_2010,city_decline_since_peak,pctchg_00_05,vacancy_msa,vacancy_city,pct_prewar_city,pct_prewar_msa,total_units_2005,hud_units_2005,pct_ph,med_val_cbsa,med_val_city,prop_crimes_per100k,prop_crimes_burglary,prop_crimes_larceny,prop_crimes_moto_theft,pct_low_inf_bw,pct_obese_adult,pct_uninsured_adult,pov_total_in_poverty,pov_total,pov_poverty_rate,gini,total_bridges_2005,bad_bridges_2005,pct_deficient,npl_sites,sfund_per_sqmi,edu_no_hs_diploma,edu_bachelors_plus,edu_total_bach,edu_total_mast,edu_total_prof,edu_total_doct,edu_total_nohs,edu_total_degr,edu_total_ov25,enplane_per_cap,chartbl_per_cap,r1_per_cap,r2_per_cap,r_univ_per_cap,freight_sqmi,ln_hist_bldg,ln_hist_registry
29740,"Las Cruces, NM",3818.2712,189199,49.551,51901,18512,174682,0.2971,0.106,59556,2258,57298,42912,0.9621,0.4497,189199,85089,80297,4792,42.0267,20,0,1,0,0.63,0.45,1008790,0,0,0,1,2,1,1,5,2010,97618,0,97618,0,0.0831,0.0867,0.0788,0.0417,0.044,65210,1105,0.0169,140700,83700,3198.7484,1387,4221,444,7.55,22.7,29.8,43054,169559,0.2539,0.4924,216,0,0,1,3e-4,0.2995,0.2229,13040,6423,1266,1540,29922,22269,99893,0,5.3319,0,0,0,0,-Inf,1.6094
29820,"Las Vegas-Henderson-Paradise, NV",8059.0678,1729522,214.6057,351770,146899,1375765,0.2557,0.1068,512253,31554,480699,339693,0.9384,0.5026,1729522,869251,833919,35332,58.9204,50,0,1,0,0.26,0.29,1692932315,6,21670846,4,1,2,0,0,7,2010,583756,0,583756,0,0.2571,0.0849,0.0733,0.0056,0.0049,559799,7461,0.0133,212300,133100,4570.5692,18299,36675,24075,7.91,24.8,20.9,145855,1355075,0.1076,0.4544,798,0,0,0,0,0.2055,0.1733,103152,33777,14421,4733,184998,156083,900400,12.53,978.844,0,0,0,7e-4,1.3863,1.9459
29940,"Lawrence, KS",474.1994,105681,222.862,20401,7937,99962,0.2041,0.0794,38486,3617,34869,21159,0.906,0.5979,105681,63186,60679,2507,77.8802,30,1,0,0,0.84,0.85,16459322,1,0,0,1,1,0,1,3,2010,87643,0,87643,0,0.0572,0.0438,0.0419,0.1121,0.1247,40250,804,0.02,188100,112800,4076.4187,720,3402,186,6.77,25.2,18.5,14486,91369,0.1585,0.4753,256,0,0,0,0,0.0764,0.4268,13007,6166,1538,2021,4069,22732,53257,0,155.7453,0,0,0,0.0021,-Inf,1.0986
30020,"Lawton, OK",1726.2409,121475,70.3697,33617,12394,121610,0.2764,0.1019,42422,1674,40748,30698,0.9605,0.3999,121475,48573,46409,2164,64.6828,50,0,0,0,0.62,0.72,48112274,1,50968,1,1,2,0,0,4,2010,96867,0,96867,0,-0.0011,0.1253,0.1278,0.0598,0.0737,48501,998,0.0206,121900,69700,4095.4929,1452,3276,247,8.465,29.85,22.7,17443,110757,0.1575,0.4473,775,0,0,0,0,0.1535,0.188,9266,3011,800,391,11001,13468,71656,0.4196,396.0673,0,0,0,6e-4,0,1.3863
30140,"Lebanon, PA",362.0973,126197,348.5168,28516,19696,120327,0.237,0.1637,46551,1673,44878,32761,0.9641,0.5556,126197,70117,67598,2519,51.5679,0,0,0,0,1.92,1.95,11887449,1,0,2,2,0,0,0,4,1960,30045,5,25477,0.152,0.0488,0.0561,0.085,0.4946,0.3084,49320,1240,0.0251,166600,65700,2118.9093,486,2004,184,7,28.9,12.2,8728,116259,0.0751,0.4041,208,0,0,1,0.0028,0.2139,0.1539,7787,3042,1333,460,17542,12622,82008,0,94.1976,0,0,0,0.0028,0.6931,1.3863
30300,"Lewiston, ID-WA",1492.9691,58979,39.5045,14138,9530,57961,0.2439,0.1644,23650,864,22786,15801,0.9635,0.5064,58979,29869,28362,1507,50.1578,0,0,0,0,0.8,1.19,0,5,66444,0,4,0,0,1,5,2010,31894,0,31894,0,0.0176,0.0657,0.0447,0.1638,0.1597,25314,573,0.0226,173500,103100,3692.8398,353,1700,125,6.655,28,11.2,7600,56990,0.1334,0.4178,93,0,0,0,0,0.1441,0.1858,4886,1354,607,283,5532,7130,38378,1.1266,0,0,0,0,0.0033,-Inf,1.6094
30340,"Lewiston-Auburn, ME",496.0722,107352,216.404,24836,14962,103793,0.2393,0.1442,42028,2173,39855,27183,0.9483,0.5313,107352,57033,54212,2821,52.1091,0,0,0,0,1.23,1.28,17963465,4,0,0,0,0,0,1,1,1970,41779,4,36592,0.1242,0.0343,0.0856,0.0716,0.4113,0.3396,45960,1870,0.0407,152000,85800,2684.6263,506,2241,135,6.8,27.9,8.2,11115,100164,0.111,0.4245,120,0,0,0,0,0.2016,0.1437,6858,1976,854,305,14023,9993,69560,0,167.3324,0,0,0,0.0081,-Inf,0
30460,"Lexington-Fayette, KY",1483.3174,436898,294.5411,93475,41997,408326,0.2289,0.1029,163854,12156,151698,104239,0.9258,0.5243,436898,229055,218479,10576,57.1278,60,1,0,0,1.45,1.36,61634364,11,536000,79,2,4,9,8,102,2010,295803,0,295803,0,0.07,0.0651,0.0678,0.0824,0.1009,175262,5988,0.0342,170200,109700,3496.2394,3108,11157,1010,8.4417,29.8,16.7833,46438,391740,0.1185,0.4806,701,0,0,0,0,0.1684,0.2978,46652,19761,7051,4749,44234,78213,262624,1.2268,141.0727,0,0,0,0.0074,4.3694,4.625
30620,"Lima, OH",406.4827,106861,262.8919,28092,15366,108473,0.259,0.1417,40646,1382,39264,28213,0.966,0.4932,106861,52706,49415,3291,33.4405,60,0,0,0,2.46,1.59,11255966,4,0,1,1,0,0,0,2,1970,53734,4,38771,0.2785,-0.0149,0.0813,0.126,0.3437,0.2405,44245,1447,0.0327,110900,54700,4430.054,1225,3269,240,9.24,31.1,12.5,12374,102300,0.121,0.4468,387,0,0,0,0,0.175,0.1343,5891,2245,925,299,12190,9360,69669,0,105.3328,0,0,0,0.0098,0,0.6931
30700,"Lincoln, NE",1420.5145,285469,200.9617,62907,28582,266787,0.2358,0.1071,105200,7902,97298,64917,0.92490000000000006,0.5789,285469,165264,159464,5800,53.2389,120,1,0,1,0.98,0.89,272372020,5,203586,3,2,0,0,1,6,2010,258379,0,258379,0,0.07,0.0492,0.0495,0.1588,0.1735,110645,1611,0.0146,162700,101600,4797.0182,2092,11144,458,6.775,26.7,11.4,23787,253519,0.0938,0.4452,826,0,0,0,0,0.0969,0.3195,34615,10468,3671,3247,15770,52001,162756,0.7132,954.1212,0,0,0,0.0035,1.0986,1.7918
30780,"Little Rock-North Little Rock-Conway, AR",4198.8892,648784,154.5132,156534,69014,610518,0.2564,0.113,241094,12882,228212,165360,0.9466,0.5154,648784,334366,318763,15603,21.9193,90,0,0,1,0.63,0.72,460421581,9,1265098,4,14,5,9,5,37,2010,193524,0,193524,0,0.0627,0.0795,0.0878,0.0841,0.0545,261917,7438,0.0284,146000,87300,5711.9164,8629,25800,2629,8.235,28.9667,19.5667,71904,596558,0.1205,0.4662,1487,52,0.035,2,5e-4,0.17,0.2416,61959,21066,8613,3465,66948,95103,393717,1.95,709.6685,0,0,0,0.0021,1.3863,3.6109
30860,"Logan, UT-ID",1837.7877,112580,61.2584,32824,7860,102720,0.3195,0.0765,31019,1256,29763,23891,0.9595,0.5635,112580,63440,61392,2048,74.6035,0,0,1,0,1.97,1.99,1642875,0,0,2,2,1,0,0,5,2010,48174,0,48174,0,0.096,0.0574,0.0538,0.15,0.1839,32907,132,0.004,199100,115300,1873.3345,340,1696,73,5.295,26.5,19.1,12849,100485,0.1279,0.4261,109,7,0.0642,0,0,0.0986,0.2959,9530,3145,529,1181,4795,14385,48613,0,14.593,0,0,0,0,0.6931,1.6094
30980,"Longview, TX",1807.9497,203062,112.3162,51102,27214,194042,0.2634,0.1402,73341,2208,71133,52432,0.9699,0.5023,203062,101999,96916,5083,15.1862,30,0,0,0,1.72,1.44,32535713,0,23437,0,0,0,0,0,0,2010,80455,0,80455,0,0.0465,0.0962,0.0769,0.0375,0.0649,81146,1644,0.0203,121100,74300,4779.3285,2178,6621,906,8.32,28.7667,22.8333,28022,187470,0.1495,0.4557,603,0,0,1,6e-4,0.2269,0.1624,13547,4840,1346,536,28320,20269,124826,0.1154,160.2255,0,0,0,0,-Inf,-Inf
31020,"Longview, WA",1163.5747,96536,82.965,24905,12368,92948,0.2679,0.1331,35850,1235,34615,25056,0.9656,0.4452,96536,42978,39717,3261,24.1432,0,0,0,0,1.97,1.82,1054512,5,0,1,3,0,0,0,4,2010,36648,0,36648,0,0.0386,0.0718,0.0761,0.1667,0.1562,38624,431,0.0112,186600,118800,6146.9296,1464,3872,598,5.9,34.7,11.8,12765,91364,0.1397,0.4364,145,0,0,0,0,0.1683,0.1328,5048,1987,804,177,10160,8016,60355,0,10.9235,0,0,0,0.0043,0,1.3863
31080,"Los Angeles-Long Beach-Anaheim, CA",4901.226,12726428,2596.5805,3436395,1207436,12365627,0.2779,0.0976,4069061,260746,3808315,2804894,0.9359,0.5003,12726428,6367520,6051809,315711,76.4532,120,4,1,0,0.81,1.12,20234463041,64,38409549,12,17,4,2,43,78,2010,3792621,0,3792621,0,0.0292,0.0404,0.0466,0.1671,0.1053,4240393,61985,0.0146,537000,215600,2814.3718,72263,202208,83698,6.49,19.45,22.45,1964074,12153304,0.1616,0.497,4525,0,0,19,0.0039,0.2784,0.2626,1316088,436460,190108,78476,2142943,2021132,7696404,3.0181,1589.9562,0,0,0,0.0131,2.4849,4.3567
31140,"Louisville/Jefferson County, KY-IN",3637.7606,1172611,322.3442,278896,139826,1121109,0.2488,0.1247,447650,23085,424565,302060,0.9484,0.5033,1172611,590223,556285,33938,45.6721,150,0,1,0,1.32,1.24,1003217940,26,1862017,44,4,3,7,17,75,2010,597337,0,597337,0,0.0459,0.0609,0.0813,0.3287,0.1396,476656,16307,0.0342,155700,81900,3608.6989,10390,27556,4370,7.9842,29.6917,16.3417,119766,1098468,0.109,0.4632,1864,37,0.0198,6,0.0016,0.1916,0.2139,98574,42070,14213,4523,142751,159380,744960,1.5879,855.542,0,0,0,0.0071,3.7842,4.3175
31180,"Lubbock, TX",2696.6069,270478,100.3031,66479,28765,256250,0.2594,0.1123,97382,5186,92196,63734,0.9467,0.5289,270478,143067,137152,5915,37.3598,60,0,1,0,0.37,0.4,244123122,6,552023,0,0,0,0,1,1,2010,229573,0,229573,0,0.0555,0.0853,0.0778,0.031,0.0389,106468,1742,0.0164,119900,67900,5334.6298,3248,10264,917,9.5733,27.3,28.6333,44962,246481,0.1824,0.4826,212,2,0.0094,0,0,0.2253,0.2368,23255,7486,2560,2142,33727,35443,149699,2.0409,902.5618,0,0,0,0.0022,-Inf,0
31340,"Lynchburg, VA",2145.7524,167504,78.0631,53425,33106,228616,0.2337,0.1448,89736,3563,86173,62702,0.9603,0.6958,167504,116542,111806,4736,47.0754,50,0,0,0,1.77,1.77,48001129,2,65895,28,1,1,0,3,33,2010,75568,0,75568,0,-0.2673,0.0849,0.0783,0.2126,0.1271,98057,1816,0.0185,165700,84900,2839.3352,831,3599,326,7.705,28.4833,13.6833,24900,218961,0.1137,0.4464,665,0,0,0,0,0.2414,0.1873,18793,6784,2060,1096,37038,28733,153445,0.3934,286.5671,0,0,0,9e-4,3.3322,3.4965
31420,"Macon, GA",1738.6219,228125,131.2102,59311,26658,222368,0.2667,0.1199,84338,3654,80684,58816,0.9567,0.4827,228125,110115,103927,6188,28.8991,90,0,0,0,0.71,0.66,213166212,7,16954,9,2,0,0,2,13,1970,122423,4,91351,0.2538,0.0259,0.1033,0.133,0.1256,0.0841,94054,4999,0.0532,118400,68000,6360.9863,3251,9642,1618,10.984,30.12,17.88,36771,215491,0.1706,0.5134,441,11,0.0249,0,0,0.239,0.1866,16985,5848,2525,1092,33883,26450,141783,0.0743,934.4272,0,0,0,0.004,2.1972,2.5649
31460,"Madera, CA",2151.7819,140313,65.2078,36467,13596,123109,0.2962,0.1104,36155,642,35513,28610,0.9822,0.441,140313,61881,57015,4866,23.691,0,0,0,0,0.69,0.72,281337,0,0,0,0,0,0,0,0,2010,61416,0,61416,0,0.1397,0.1048,0.0434,0.0529,0.0472,40387,381,0.0094,220400,92300,2933.4417,1133,2170,813,6.09,23.6,24.4,24514,114795,0.2135,0.4503,225,0,0,0,0,0.3461,0.12,6129,1788,708,357,25901,8982,74830,0,2.0051,0,0,0,0,-Inf,-Inf
31540,"Madison, WI",3380.013,573036,169.5366,124555,55421,535421,0.2326,0.1035,215899,18505,197394,130441,0.9143,0.6133,573036,351442,339626,11816,93.5533,80,1,0,1,0.82,0.93,247088767,3,804519,7,3,4,0,9,23,2010,233209,0,233209,0,0.0703,0.047,0.0365,0.1692,0.1898,226540,4412,0.0195,230200,137700,2621.3013,2409,11752,860,6.0825,26.425,11.25,44812,517875,0.0865,0.4422,1138,0,0,5,0.0015,0.0915,0.3561,75521,29395,9102,8187,31401,122205,343150,1.404,431.1924,0,0,0,9e-4,1.9459,3.1355
31700,"Manchester-Nashua, NH",890.7475,396381,444.9982,100221,40526,380841,0.2632,0.1064,144455,8483,135972,98855,0.9413,0.5706,396381,226188,217986,8202,34.5025,110,0,0,0,1.15,1.51,126596075,4,2149035,5,4,0,0,4,13,2010,109565,0,109565,0,0.0408,0.0367,0.0358,0.347,0.2263,149961,3935,0.0262,256300,114600,2078.808,1431,6281,528,6.6,24.5,12.4,23358,372902,0.0626,0.4252,541,0,0,6,0.0067,0.1304,0.3009,50475,19237,4120,1971,32853,75803,251908,5.4216,319.3798,0,0,0,0.0045,1.6094,2.5649
31900,"Mansfield, OH",499.5032,127724,255.702,32013,18243,128852,0.2484,0.1416,49534,1860,47674,34297,0.9625,0.4914,127724,62761,58534,4227,28.0307,40,0,0,0,2.46,2.21,18509616,3,0,1,2,0,0,0,3,1970,55047,4,47821,0.1313,-0.0088,0.0665,0.0936,0.2804,0.2323,53062,702,0.0132,103700,71700,4507.3753,1386,4082,289,8.18,29.3,11.1,12941,122277,0.1058,0.4307,346,0,0,0,0,0.1985,0.1261,7482,2280,825,278,17107,10865,86184,0,144.9189,0,0,0,0.006,0,1.0986
32580,"McAllen-Edinburg-Mission, TX",1586.9404,674982,425.3354,201002,55274,569463,0.353,0.0971,156824,3189,153635,132859,0.9797,0.386,674982,260575,239969,20606,16.2102,30,0,0,0,0.37,0.37,7485721,2,352216,5,0,0,0,0,5,2010,129877,0,129877,0,0.1853,0.186,0.1258,0.0216,0.0212,192658,3979,0.0207,82400,69800,5206.3611,6828,25900,2414,6.77,28.7,30.4,201865,562756,0.3587,0.4902,373,0,0,0,0,0.4955,0.1291,25507,8920,3613,1293,150961,39333,304670,0.5218,11.0903,0,0,0,0.0013,1.6094,1.6094
32780,"Medford, OR",2797.087,194701,69.6085,44260,28991,181269,0.2442,0.1599,71532,2381,69151,48423,0.9667,0.5071,194701,98727,92614,6113,60.4281,10,0,0,0,0.74,0.89,56020905,1,286905,3,6,4,0,2,15,2010,74907,0,74907,0,0.0741,0.0555,0.0458,0.0984,0.0908,75737,1041,0.0137,240900,128500,3916.775,1241,5897,488,5.62,23.2,19.2,22269,177638,0.1254,0.4605,336,0,0,0,0,0.1501,0.2228,17573,6399,2006,1014,18187,26992,121155,1.4736,287.7279,0,0,0,4e-4,1.0986,2.7081
32820,"Memphis, TN-MS-AR",5108.407,1271965,248.9945,342960,121924,1213230,0.2827,0.1005,451472,24753,426719,314559,0.9452,0.4718,1271965,600070,563310,36760,32.0885,120,0,1,0,0.94,0.83,961941353,41,5630305,11,0,4,1,8,24,2000,650100,1,646889,0.0049,0.0484,0.0678,0.0767,0.0904,0.0632,484301,14282,0.0295,138200,72300,6048.0438,21234,45492,10203,11.1733,34.7556,16.9889,186210,1187862,0.1568,0.4909,2516,6,0.0024,10,0.002,0.2117,0.2189,108529,37417,13744,5552,159776,165242,754771,4.4265,756.264,0,0,0,0.008,2.3979,3.1781
32900,"Merced, CA",1977.8844,242554,122.6331,72684,20004,210554,0.3452,0.095,63815,1554,62261,49760,0.9756,0.4071,242554,98738,88880,9858,34.9682,20,0,0,0,1.22,1.31,3358174,2,8616,1,0,0,0,0,1,2010,78958,0,78958,0,0.152,0.0667,0.0509,0.0604,0.0696,68373,913,0.0134,196200,103200,3896.4519,2308,5730,1413,6.2,29.5,15.9,45059,208052,0.2166,0.4653,481,0,0,1,5e-4,0.3619,0.1105,8882,2546,1182,286,42247,12896,116725,0.0355,13.8451,0,0,0,0.001,0,0
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5481.6155,5411148,987.1448,1182600,823737,5007564,0.2362,0.1645,1905394,95645,1809749,1263668,0.9498,0.5009,5411148,2710277,2612500,97777,58.7639,80,1,2,0,0.31,0.42,7924331077,33,29319167,6,11,2,1,5,25,2010,399457,0,399457,0,0.0806,0.1137,0.0956,0.1062,0.0254,2149749,32050,0.0149,236500,116400,4570.7861,51812,164870,30650,8.55,20.1333,27.7,692014,4926200,0.1405,0.5127,2210,0,0,20,0.0036,0.2377,0.2405,506373,178868,111195,30105,816933,826541,3436190,5.4183,1464.4455,0,0,0,0.006,1.7918,3.2189
33140,"Michigan City-La Porte, IN",603.0992,109541,181.6302,27002,14912,110106,0.2452,0.1354,41050,1542,39508,28597,0.9624,0.4845,109541,53070,49849,3221,31.9759,0,0,0,0,2.34,1.97,6387643,1,0,0,0,0,0,0,0,1970,39369,4,31479,0.2004,-0.0051,0.1002,0.1175,0.2674,0.2489,45621,1161,0.0254,126700,75600,3950.1191,569,3453,305,8.29,29.5,14.9,8994,103386,0.087,0.4376,223,0,0,2,0.0033,0.1942,0.1399,6633,2615,907,157,14314,10312,73723,0,58.3128,0,0,0,0.0017,-Inf,-Inf
33260,"Midland, TX",1818.8729,126963,69.8031,36644,14098,120755,0.3035,0.1167,44369,1597,42772,32192,0.964,0.539,126963,68430,65888,2542,9.113,50,0,0,0,0.33,0.43,201329427,0,446161,0,0,0,0,0,0,2010,111147,0,111147,0,0.0514,0.1119,0.1049,0.0243,0.0236,49958,470,0.0094,185000,71400,3327.7412,893,3127,205,7.17,26.15,27.25,15630,119052,0.1313,0.4749,207,13,0.0628,0,0,0.2131,0.2433,13331,3203,1094,326,15728,17954,73793,3.5141,1585.7331,0,0,0,0,-Inf,-Inf
33340,"Milwaukee-Waukesha-West Allis, WI",1491.741,1522391,1020.5465,395989,188688,1500741,0.2639,0.1257,587657,37546,550111,381319,0.9361,0.5142,1522391,782820,744046,38774,72.8541,140,0,2,0,1.37,1.58,3174177278,13,3602536,10,7,2,0,16,35,1960,741324,5,594833,0.1976,0.0144,0.0495,0.0684,0.336,0.2291,618244,17376,0.0281,197800,79600,3544.6216,7587,38565,7811,6.3875,27,8.9,155664,1467752,0.1061,0.4761,1479,0,0,7,0.0047,0.1549,0.2695,176920,56931,19604,7526,150035,260981,968307,2.3664,2084.9948,0,0,0,0.0087,2.3026,3.5553
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",8101.4434,3199046,394.8736,810634,294648,3031918,0.2674,0.0972,1160655,85583,1075072,761320,0.9263,0.5769,3199046,1845419,1774937,70482,68.605,120,1,0,1,0.98,1.13,8922526497,58,17996327,6,33,4,0,7,50,1950,521718,6,382578,0.2667,0.0551,0.0305,0.0371,0.5095,0.1737,1197124,36238,0.0303,230700,113700,3461.6257,20091,79238,11410,5.9031,26.65,9.7625,200294,2973267,0.0674,0.4465,3626,0,0,27,0.0033,0.096,0.3285,444858,128082,45006,20888,186672,638834,1944437,5.6255,2789.121,0,0,0,0.0072,1.7918,3.912
33540,"Missoula, MT",2610.9914,102298,39.1798,21917,9585,95802,0.2288,0.1001,38439,2985,35454,23145,0.9223,0.566,102298,57899,55617,2282,79.7143,10,0,1,0,0.31,0.45,35747546,1,271499,0,0,0,0,1,1,2010,66788,0,66788,0,0.0678,0.0697,0.043,0.1676,0.124,41319,653,0.0158,259600,127900,4372.5195,513,3716,244,7.01,19.2,19.7,13691,92656,0.1478,0.4782,180,0,0,1,4e-4,0.0901,0.328,13084,3881,1294,1191,5344,19450,59298,2.654,349.4452,0,0,0,4e-4,-Inf,0
33660,"Mobile, AL",1269.8922,396188,311.9855,109881,47919,399843,0.2748,0.1198,150179,6263,143916,106745,0.9583,0.4553,396188,180384,171439,8945,17.1754,100,0,0,0,1.12,0.89,188689231,9,323209,4,2,1,1,2,10,1980,200452,3,195111,0.0266,-0.0091,0.0904,0.0894,0.0849,0.0621,165101,7234,0.0438,124500,80400,4742.9503,5110,12119,1562,11.53,29.9,14.7,72549,392003,0.1851,0.4729,566,0,0,3,0.0024,0.2328,0.1864,30499,10782,3586,1758,58223,46625,250122,0.8158,476.2619,0,0,0,0.0071,1.3863,2.3026
33700,"Modesto, CA",1513.0996,500020,330.4607,139222,46697,446997,0.3115,0.1045,145146,4498,140648,109517,0.969,0.4532,500020,226627,207585,19042,35.7922,40,0,0,0,1.29,1.31,102780753,4,17735,0,1,0,0,0,1,2010,201165,0,201165,0,0.1186,0.0375,0.033,0.0465,0.0652,150807,1956,0.013,244100,123800,5435.7826,4836,15988,6356,6.35,28,16.7,70406,440454,0.1598,0.4493,378,0,0,3,0.002,0.2964,0.1405,25454,7022,3596,1107,78427,37179,264578,0.0355,205.5533,0,0,0,0.0026,-Inf,0
33740,"Monroe, LA",1537.6957,172241,112.0124,46984,20832,170053,0.2763,0.1225,64073,2688,61385,44731,0.958,0.4812,172241,82886,77791,5095,29.8717,50,0,0,0,1.44,1.04,36905297,2,112086,1,0,0,0,0,1,1980,57597,3,48815,0.1525,0.0129,0.0979,0.0873,0.066,0.0483,71027,2990,0.0421,126600,71000,5030.7418,2043,6330,292,10.4,30.2,23.45,33663,165002,0.204,0.505,474,37,0.0781,1,7e-4,0.2238,0.2117,14278,5391,1407,777,23110,21853,103249,0.6508,214.2655,0,0,0,0.0013,0,0
33780,"Monroe, MI",563.5612,152374,270.377,39993,16222,145945,0.274,0.1112,53772,1886,51886,39933,0.9649,0.5109,152374,77855,73029,4826,16.8639,0,0,0,0,1.8,1.54,50542649,3,0,0,1,0,1,1,3,1970,23894,4,20733,0.1323,0.0441,0.0478,0.0563,0.3806,0.1985,56471,1418,0.0251,149500,115400,2371.1394,831,2433,349,7.62,30.2,8.9,10161,144541,0.0703,0.4174,300,0,0,1,0.0018,0.1688,0.1434,9060,3351,913,199,15918,13523,94281,0,331.7013,0,0,0,0.0053,-Inf,1.0986
33860,"Montgomery, AL",2788.137,358659,128.6375,91132,39475,346528,0.263,0.1139,129717,6216,123501,90290,0.9521,0.4698,358659,168497,161084,7413,18.276,80,0,0,1,1.06,1.12,80789845,4,203557,1,1,0,0,2,4,2010,205764,0,205764,0,0.035,0.1031,0.0968,0.073,0.0654,144633,4752,0.0329,132800,84600,4833.8394,4686,11366,1285,10.3675,32.95,13.95,51943,329467,0.1577,0.4711,1045,0,0,2,7e-4,0.2105,0.2421,33035,14927,3691,1687,46381,53340,220291,0.5676,225.2553,0,0,0,0.0014,0,1.3863
34060,"Morgantown, WV",1016.4624,119937,117.9945,21860,13151,111200,0.1966,0.1183,44990,2918,42072,26857,0.9351,0.4878,119937,58509,56201,2308,69.9843,0,0,1,0,0.56,0.66,149074492,1,11038,0,2,2,0,3,7,2010,29660,0,29660,0,0.0786,0.1027,0.0801,0.2885,0.1893,50139,461,0.0092,157300,92900,2286.2003,680,1944,118,8.665,28.55,24.3,22696,105137,0.2159,0.4972,365,0,0,1,0.001,0.1923,0.2604,8463,5344,1824,2076,13077,17707,67993,0.092,1242.94,0,0,0,0.001,-Inf,1.9459
34100,"Morristown, TN",489.9608,107703,219.8196,23670,13422,102422,0.2311,0.131,40366,1373,38993,29216,0.966,0.4912,107703,52907,49801,3106,16.1669,0,0,0,0,2.5,2.75,2683286,0,0,1,0,0,0,0,1,2010,29137,0,29137,0,0.0516,0.0828,0.0694,0.0601,0.0593,44012,1307,0.0297,133200,70000,4096.4504,830,3156,426,8.14,29.1,16.3,13931,99809,0.1396,0.4541,237,0,0,0,0,0.2993,0.1309,5753,2171,737,344,20591,9005,68795,0,24.9138,0,0,0,0,0,0
34580,"Mount Vernon-Anacortes, WA",1755.1628,110683,63.0614,27082,15034,102979,0.263,0.146,38852,1294,37558,27343,0.9667,0.5085,110683,56282,52784,3498,46.7456,0,0,0,0,1.64,1.17,3375450,2,0,0,5,1,0,1,7,2010,31743,0,31743,0,0.0748,0.0897,0.0423,0.1067,0.1428,42681,390,0.0091,269100,136100,7596.4692,1592,6229,587,5.34,29.5,16.1,11244,101170,0.1111,0.4405,215,0,0,0,0,0.1605,0.2076,9219,3111,1180,394,10746,13904,66959,0,30.4966,0,0,0,0.0011,-Inf,1.9459
34620,"Muncie, IN",395.4183,118170,298.8481,26248,15989,118769,0.221,0.1346,47131,2272,44859,29686,0.9518,0.4748,118170,56113,52262,3851,77.025,60,0,0,0,1.45,1.04,19683151,1,0,2,0,0,0,1,3,1980,76460,3,70085,0.0834,-0.005,0.0764,0.0954,0.2391,0.2172,51032,1264,0.0248,88600,57100,3171.7018,699,2820,229,9.06,31.3,14.6,16862,111716,0.1509,0.473,276,0,0,0,0,0.184,0.2038,7840,4732,888,1303,13330,14763,72444,0,166.5664,0,0,0,0.0025,0.6931,1.0986
34740,"Muskegon, MI",526.427,173608,329.7855,46878,21887,170200,0.2754,0.1286,63330,2406,60924,44298,0.962,0.5187,173608,90054,83745,6309,16.733,0,0,0,0,2.19,1.99,26266932,3,37975,0,1,0,0,0,1,1950,48429,6,38401,0.2071,0.02,0.0762,0.0894,0.3117,0.1704,68556,2075,0.0303,105300,60200,4830.9986,1409,6409,569,8.42,30.5,8.6,18752,164207,0.1142,0.4375,138,0,0,9,0.0171,0.1694,0.1389,10215,3320,1301,254,18403,15090,108661,0.2187,151.3002,0,0,0,0.0057,-Inf,0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2038.5972,317745,155.8645,57438,41850,269772,0.2129,0.1551,112238,5613,106625,76543,0.95,0.5167,317745,164187,155072,9115,15.3545,0,0,0,0,0.29,0.36,30603522,0,776051,4,2,1,0,1,8,2010,27109,0,27109,0,0.1778,0.3532,0.2896,0.0181,0.0181,173516,764,0.0044,172200,103700,4800.705,3000,10801,1453,9.57,27.3,22.4,32451,266267,0.1219,0.446,526,0,0,1,5e-4,0.1965,0.1798,23258,7146,2493,1117,37178,34014,189156,2.4424,96.3147,0,0,0,0,1.3863,2.0794
34900,"Napa, CA",788.0057,130381,165.4569,29998,19086,124279,0.2414,0.1536,45402,1679,43723,30694,0.963,0.5471,130381,71328,68214,3114,68.1529,30,0,0,0,1.7,1.71,125560522,0,0,0,9,0,0,2,11,2010,76915,0,76915,0,0.0491,0.0649,0.0287,0.099,0.1064,48554,577,0.0119,560500,230500,2509.5681,652,2272,348,5.72,20.8,21.1,9913,119585,0.0829,0.4734,152,0,0,0,0,0.196,0.2639,14273,4859,2102,916,16455,22150,83938,0,963.0278,0,0,0,0,-Inf,2.3979
